id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,PlanArea,StructureType,Footprint
512,61.21531949,-149.8799218,1,2005,RES3,1416,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
513,61.21531949,-149.8799218,1,2005,RES3,1422,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
514,61.21531949,-149.8799218,1,2005,RES3,1427,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
515,61.21531949,-149.8799218,1,2005,RES3,1409,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
516,61.21531949,-149.8799218,1,2005,RES3,1803,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
517,61.21531949,-149.8799218,1,2005,RES3,1793,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
518,61.21531949,-149.8799218,1,2005,RES3,1802,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
519,61.21531949,-149.8799218,1,2005,RES3,1417,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
520,61.21531949,-149.8799218,1,2005,RES3,1422,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
521,61.21531949,-149.8799218,1,2005,RES3,1427,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
522,61.21531949,-149.8799218,1,2005,RES3,1416,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
523,61.21531949,-149.8799218,1,2005,RES3,1784,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
524,61.21531949,-149.8799218,1,2005,RES3,1795,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
525,61.21531949,-149.8799218,1,2005,RES3,1808,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
526,61.21531949,-149.8799218,1,2005,RES3,1866,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
527,61.21531949,-149.8799218,1,2005,RES3,1866,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
528,61.21531949,-149.8799218,1,2005,RES3,1873,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
529,61.21531949,-149.8799218,1,2005,RES3,1820,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879413,61.215168],[-149.879411,61.215222],[-149.879371,61.215222],[-149.879368,61.215298],[-149.879523,61.215300],[-149.879521,61.215362],[-149.879578,61.215362],[-149.879578,61.215377],[-149.880235,61.215383],[-149.880239,61.215283],[-149.880345,61.215284],[-149.880344,61.215300],[-149.880407,61.215301],[-149.880410,61.215218],[-149.880373,61.215217],[-149.880375,61.215177],[-149.879413,61.215168]]]},""properties"":{}}"
530,61.21488329,-149.8822537,2,2012,COM4,40461,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.883076,61.215105],[-149.882255,61.215101],[-149.882253,61.215215],[-149.881974,61.215213],[-149.881973,61.215286],[-149.882080,61.215287],[-149.882080,61.215313],[-149.883072,61.215318],[-149.883076,61.215105]]]},""properties"":{}}"
531,61.21532091,-149.8829605,2,1973,COM4,20424,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.883076,61.215105],[-149.882255,61.215101],[-149.882253,61.215215],[-149.881974,61.215213],[-149.881973,61.215286],[-149.882080,61.215287],[-149.882080,61.215313],[-149.883072,61.215318],[-149.883076,61.215105]]]},""properties"":{}}"
532,61.21586059,-149.8794961,1,1960,COM4,3240,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
533,61.21586224,-149.8803457,1,1967,RES3,1097,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
534,61.21586224,-149.8803457,1,1967,RES3,1032,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
535,61.21586224,-149.8803457,1,1967,RES3,1014,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
536,61.21586224,-149.8803457,1,1967,RES3,717,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
537,61.21586224,-149.8803457,1,1967,RES3,721,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
538,61.21586224,-149.8803457,1,1967,RES3,715,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
539,61.21586224,-149.8803457,1,1967,RES3,720,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
540,61.21586224,-149.8803457,1,1967,RES3,712,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
541,61.21586224,-149.8803457,1,1967,RES3,716,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
542,61.21586224,-149.8803457,1,1967,RES3,627,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
543,61.21586224,-149.8803457,1,1967,RES3,721,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.879391,61.215664],[-149.879404,61.215942],[-149.879431,61.215941],[-149.879432,61.215946],[-149.879622,61.215944],[-149.879625,61.216002],[-149.879826,61.216000],[-149.879823,61.215951],[-149.880845,61.215939],[-149.880848,61.216002],[-149.881033,61.216000],[-149.881016,61.215671],[-149.880839,61.215673],[-149.880842,61.215729],[-149.880695,61.215730],[-149.880693,61.215704],[-149.880235,61.215710],[-149.880236,61.215727],[-149.879818,61.215731],[-149.879814,61.215659],[-149.879391,61.215664]]]},""properties"":{}}"
