id,Latitude,Longitude,ReplacementCost,PlanArea,YearBuilt,NumberOfStories,OccupancyClass,StructureType,Footprint
2557,37.86779919,-122.2734064,405800,2029,1957,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273467,37.867742],[-122.273331,37.867752],[-122.273337,37.867798],[-122.273257,37.867804],[-122.273262,37.867847],[-122.273552,37.867825],[-122.273546,37.867775],[-122.273471,37.867781],[-122.273467,37.867742]]]},""properties"":{}}"
2558,37.869392,-122.277094,98333.33333,491.6666667,1957,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277217,37.869418],[-122.277203,37.869340],[-122.276971,37.869366],[-122.276985,37.869444],[-122.277217,37.869418]]]},""properties"":{}}"
2559,37.86956145,-122.2757643,174200,871,1933,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275787,37.869622],[-122.275784,37.869566],[-122.275838,37.869564],[-122.275835,37.869512],[-122.275709,37.869517],[-122.275715,37.869625],[-122.275787,37.869622]]]},""properties"":{}}"
2560,37.870502,-122.27574,1359033.333,6795.166667,1938,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275656,37.870341],[-122.275683,37.870670],[-122.275824,37.870663],[-122.275797,37.870334],[-122.275656,37.870341]]]},""properties"":{}}"
2561,37.87384095,-122.266921,311870,2399,1946,1,RES3,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267394,37.873915],[-122.267366,37.873731],[-122.267250,37.873742],[-122.267242,37.873690],[-122.266459,37.873763],[-122.266486,37.873940],[-122.266533,37.873936],[-122.266542,37.873994],[-122.267394,37.873915]]]},""properties"":{}}"
2562,37.87447454,-122.2735653,405300,2026.5,1920,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273635,37.874420],[-122.273475,37.874443],[-122.273495,37.874529],[-122.273656,37.874506],[-122.273635,37.874420]]]},""properties"":{}}"
2563,37.86622302,-122.2654243,1885200,9426,1909,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265565,37.866250],[-122.265549,37.866165],[-122.265284,37.866196],[-122.265299,37.866281],[-122.265565,37.866250]]]},""properties"":{}}"
2564,37.866457,-122.261307,378100,1890.5,1894,2,RES3,URM,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.261391,37.866403],[-122.261209,37.866422],[-122.261223,37.866511],[-122.261405,37.866492],[-122.261391,37.866403]]]},""properties"":{}}"
2565,37.86903538,-122.2518515,746100,3730.5,1939,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.251701,37.869144],[-122.251986,37.869107],[-122.251941,37.868889],[-122.251820,37.868904],[-122.251844,37.869018],[-122.251680,37.869039],[-122.251701,37.869144]]]},""properties"":{}}"
2566,37.869585,-122.245728,538400,2692,1956,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.245764,37.869641],[-122.245760,37.869527],[-122.245692,37.869529],[-122.245696,37.869643],[-122.245764,37.869641]]]},""properties"":{}}"
2567,37.87068392,-122.2511465,198203.375,938.15,1927,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.251954,37.870856],[-122.251571,37.870410],[-122.250986,37.870055],[-122.250982,37.870057],[-122.250406,37.870020],[-122.250112,37.870095],[-122.249910,37.870204],[-122.249794,37.870323],[-122.249797,37.870330],[-122.250092,37.870509],[-122.250139,37.870497],[-122.250210,37.870540],[-122.250409,37.870433],[-122.250663,37.870450],[-122.251082,37.870704],[-122.251101,37.870726],[-122.251167,37.870709],[-122.251159,37.870786],[-122.251451,37.871126],[-122.251431,37.871318],[-122.251313,37.871439],[-122.251398,37.871538],[-122.251523,37.871546],[-122.251577,37.871578],[-122.251553,37.871805],[-122.251596,37.871808],[-122.251651,37.871778],[-122.251922,37.871500],[-122.251982,37.870918],[-122.251945,37.870938],[-122.251954,37.870856]]]},""properties"":{}}"
2568,37.87732677,-122.2837934,384500,1922.5,1941,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.283726,37.877279],[-122.283739,37.877384],[-122.283861,37.877374],[-122.283848,37.877270],[-122.283726,37.877279]]]},""properties"":{}}"
2569,37.87817094,-122.2834984,265000,1325,1941,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.283403,37.878128],[-122.283412,37.878218],[-122.283616,37.878205],[-122.283611,37.878158],[-122.283554,37.878162],[-122.283550,37.878119],[-122.283403,37.878128]]]},""properties"":{}}"
2570,37.87727696,-122.2750467,321700,1608.5,1916,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275128,37.877232],[-122.274960,37.877239],[-122.274966,37.877322],[-122.275133,37.877315],[-122.275128,37.877232]]]},""properties"":{}}"
2571,37.877822,-122.2716225,339200,1696,1921,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271706,37.877855],[-122.271700,37.877781],[-122.271539,37.877789],[-122.271545,37.877863],[-122.271706,37.877855]]]},""properties"":{}}"
2572,37.87878932,-122.2769411,242300,1211.5,1916,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276816,37.878799],[-122.276823,37.878840],[-122.277050,37.878819],[-122.277038,37.878736],[-122.276858,37.878752],[-122.276864,37.878794],[-122.276816,37.878799]]]},""properties"":{}}"
2573,37.8793825,-122.270638,162300,811.5,1915,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270704,37.879340],[-122.270569,37.879343],[-122.270572,37.879425],[-122.270707,37.879422],[-122.270704,37.879340]]]},""properties"":{}}"
2574,37.8766855,-122.2651615,242800,1214,1926,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265242,37.876640],[-122.265081,37.876640],[-122.265081,37.876731],[-122.265242,37.876731],[-122.265242,37.876640]]]},""properties"":{}}"
2575,37.8772625,-122.26319,814400,4072,1928,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263107,37.877186],[-122.263136,37.877354],[-122.263273,37.877339],[-122.263244,37.877171],[-122.263107,37.877186]]]},""properties"":{}}"
2576,37.8777665,-122.266504,1099600,5498,1932,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.266594,37.877709],[-122.266414,37.877709],[-122.266414,37.877824],[-122.266594,37.877824],[-122.266594,37.877709]]]},""properties"":{}}"
2577,37.87798089,-122.2648392,150133.3333,750.6666667,1933,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264780,37.878066],[-122.264909,37.878061],[-122.264899,37.877896],[-122.264769,37.877901],[-122.264780,37.878066]]]},""properties"":{}}"
2578,37.87819542,-122.2559397,156000,780,1937,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.255994,37.878244],[-122.255986,37.878142],[-122.255885,37.878147],[-122.255894,37.878249],[-122.255994,37.878244]]]},""properties"":{}}"
2579,37.878816,-122.25738,1057500,5287.5,1944,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257433,37.878726],[-122.257326,37.878726],[-122.257327,37.878906],[-122.257434,37.878906],[-122.257433,37.878726]]]},""properties"":{}}"
2580,37.87949654,-122.2633413,72666.66667,363.3333333,1926,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263416,37.879456],[-122.263264,37.879459],[-122.263266,37.879537],[-122.263419,37.879534],[-122.263416,37.879456]]]},""properties"":{}}"
2581,37.88042894,-122.2568332,347800,1739,1948,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.256741,37.880391],[-122.256821,37.880510],[-122.256925,37.880467],[-122.256846,37.880348],[-122.256741,37.880391]]]},""properties"":{}}"
2582,37.87103559,-122.2848422,270900,1354.5,1929,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.284863,37.870919],[-122.284774,37.870930],[-122.284822,37.871153],[-122.284910,37.871141],[-122.284863,37.870919]]]},""properties"":{}}"
2583,37.86819976,-122.2755449,552300,2761.5,1923,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275601,37.868256],[-122.275589,37.868137],[-122.275489,37.868143],[-122.275501,37.868263],[-122.275601,37.868256]]]},""properties"":{}}"
2584,37.8683635,-122.277437,414300,2071.5,1917,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277489,37.868433],[-122.277488,37.868293],[-122.277385,37.868294],[-122.277386,37.868434],[-122.277489,37.868433]]]},""properties"":{}}"
2585,37.8684885,-122.2733515,208300,1041.5,1911,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273429,37.868501],[-122.273419,37.868456],[-122.273274,37.868476],[-122.273284,37.868521],[-122.273429,37.868501]]]},""properties"":{}}"
2586,37.869663,-122.2771005,684600,3423,1932,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277253,37.869690],[-122.277236,37.869601],[-122.276948,37.869636],[-122.276965,37.869725],[-122.277253,37.869690]]]},""properties"":{}}"
2587,37.8709365,-122.2735045,417514.5,3965,1938,1,COM1,W2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273538,37.870911],[-122.273471,37.870911],[-122.273471,37.870962],[-122.273538,37.870962],[-122.273538,37.870911]]]},""properties"":{}}"
2588,37.87268781,-122.2761689,527973.3333,4061.333333,1925,2,COM10,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276232,37.872806],[-122.276208,37.872544],[-122.276117,37.872550],[-122.276135,37.872737],[-122.276097,37.872739],[-122.276104,37.872813],[-122.276232,37.872806]]]},""properties"":{}}"
2589,37.86541465,-122.2778084,306666.6667,1533.333333,1931,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277913,37.865362],[-122.277697,37.865386],[-122.277704,37.865426],[-122.277690,37.865427],[-122.277697,37.865467],[-122.277927,37.865441],[-122.277913,37.865362]]]},""properties"":{}}"
2590,37.86545554,-122.2772063,171500,857.5,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277306,37.865509],[-122.277286,37.865376],[-122.277127,37.865392],[-122.277139,37.865467],[-122.277094,37.865471],[-122.277103,37.865529],[-122.277306,37.865509]]]},""properties"":{}}"
2591,37.877359,-122.2673445,556400,2782,1958,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267312,37.877299],[-122.267312,37.877419],[-122.267377,37.877419],[-122.267377,37.877299],[-122.267312,37.877299]]]},""properties"":{}}"
2592,37.87782075,-122.2751714,314600,1573,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275105,37.877747],[-122.275109,37.877896],[-122.275238,37.877894],[-122.275234,37.877746],[-122.275105,37.877747]]]},""properties"":{}}"
2593,37.87871245,-122.2757537,188800,944,1917,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275809,37.878658],[-122.275675,37.878680],[-122.275699,37.878767],[-122.275832,37.878745],[-122.275809,37.878658]]]},""properties"":{}}"
2594,37.87681547,-122.2645306,1063266.667,5316.333333,1940,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264428,37.876874],[-122.264624,37.876864],[-122.264615,37.876750],[-122.264470,37.876757],[-122.264473,37.876805],[-122.264423,37.876807],[-122.264428,37.876874]]]},""properties"":{}}"
2595,37.87805445,-122.2641362,756000,3780,1934,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.264232,37.878103],[-122.264218,37.877991],[-122.264040,37.878006],[-122.264055,37.878118],[-122.264232,37.878103]]]},""properties"":{}}"
2596,37.88184237,-122.2634496,446500,2232.5,1927,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263551,37.881887],[-122.263536,37.881768],[-122.263414,37.881777],[-122.263420,37.881828],[-122.263324,37.881835],[-122.263333,37.881903],[-122.263551,37.881887]]]},""properties"":{}}"
2597,37.866886,-122.2796495,158866.6667,794.3333333,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.279718,37.866854],[-122.279581,37.866854],[-122.279581,37.866918],[-122.279718,37.866918],[-122.279718,37.866854]]]},""properties"":{}}"
2598,37.8673525,-122.2850365,125866.6667,629.3333333,1925,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.285112,37.867322],[-122.284961,37.867322],[-122.284961,37.867383],[-122.285112,37.867383],[-122.285112,37.867322]]]},""properties"":{}}"
2599,37.8691795,-122.2871765,204400,1022,1927,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.287285,37.869132],[-122.287059,37.869147],[-122.287068,37.869227],[-122.287294,37.869212],[-122.287285,37.869132]]]},""properties"":{}}"
2600,37.8661805,-122.281875,188233.3333,941.1666667,1913,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.281967,37.866142],[-122.281780,37.866147],[-122.281783,37.866219],[-122.281970,37.866214],[-122.281967,37.866142]]]},""properties"":{}}"
2601,37.87139724,-122.2778252,280000,1400,1903,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277911,37.871426],[-122.277909,37.871364],[-122.277739,37.871369],[-122.277741,37.871430],[-122.277911,37.871426]]]},""properties"":{}}"
2602,37.87246299,-122.2702557,469500,2347.5,1966,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270326,37.872373],[-122.270243,37.872383],[-122.270252,37.872432],[-122.270142,37.872445],[-122.270160,37.872533],[-122.270353,37.872510],[-122.270326,37.872373]]]},""properties"":{}}"
2603,37.8743345,-122.2734945,651333.5,4436.5,1935,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273573,37.874395],[-122.273540,37.874256],[-122.273416,37.874274],[-122.273449,37.874413],[-122.273573,37.874395]]]},""properties"":{}}"
2604,37.8754295,-122.276605,291000,1455,1923,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276663,37.875351],[-122.276547,37.875351],[-122.276547,37.875508],[-122.276663,37.875508],[-122.276663,37.875351]]]},""properties"":{}}"
2605,37.876268,-122.2773505,322000,1610,1912,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277403,37.876340],[-122.277403,37.876196],[-122.277298,37.876196],[-122.277298,37.876340],[-122.277403,37.876340]]]},""properties"":{}}"
2606,37.8762935,-122.275595,534900,2674.5,1912,3,RES3,W2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275501,37.876258],[-122.275511,37.876342],[-122.275689,37.876329],[-122.275679,37.876245],[-122.275501,37.876258]]]},""properties"":{}}"
2607,37.877201,-122.2754985,167000,835,1918,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275442,37.877148],[-122.275442,37.877254],[-122.275555,37.877254],[-122.275555,37.877148],[-122.275442,37.877148]]]},""properties"":{}}"
2608,37.877924,-122.26838,177800,889,1926,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.268439,37.877959],[-122.268439,37.877889],[-122.268321,37.877889],[-122.268321,37.877959],[-122.268439,37.877959]]]},""properties"":{}}"
2609,37.87987327,-122.2736953,306000,1530,1954,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.273614,37.879847],[-122.273624,37.879914],[-122.273777,37.879899],[-122.273767,37.879833],[-122.273614,37.879847]]]},""properties"":{}}"
2610,37.87739701,-122.26178,914680,7036,1940,2,COM10,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.261609,37.877296],[-122.261650,37.877551],[-122.261764,37.877539],[-122.261736,37.877365],[-122.261824,37.877357],[-122.261851,37.877523],[-122.261958,37.877513],[-122.261918,37.877266],[-122.261609,37.877296]]]},""properties"":{}}"
2611,37.87781332,-122.2559621,492000,2460,1963,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.256064,37.877850],[-122.255961,37.877769],[-122.255979,37.877755],[-122.255922,37.877710],[-122.255881,37.877743],[-122.255921,37.877775],[-122.255877,37.877810],[-122.255996,37.877904],[-122.256064,37.877850]]]},""properties"":{}}"
2612,37.878523,-122.2651665,216300,1081.5,1933,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265113,37.878476],[-122.265113,37.878570],[-122.265220,37.878570],[-122.265220,37.878476],[-122.265113,37.878476]]]},""properties"":{}}"
2613,37.87970221,-122.2580731,655200,3276,1932,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257980,37.879665],[-122.258016,37.879771],[-122.258166,37.879740],[-122.258130,37.879633],[-122.257980,37.879665]]]},""properties"":{}}"
2614,37.8811085,-122.2558835,429800,2149,1996,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.255988,37.881057],[-122.255773,37.881066],[-122.255779,37.881160],[-122.255994,37.881151],[-122.255988,37.881057]]]},""properties"":{}}"
2615,37.871175,-122.2863205,236000,1180,1922,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.286261,37.871121],[-122.286286,37.871241],[-122.286380,37.871229],[-122.286355,37.871109],[-122.286261,37.871121]]]},""properties"":{}}"
2616,37.8719066,-122.2788738,153400,767,1929,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.278931,37.871829],[-122.278807,37.871834],[-122.278816,37.871984],[-122.278941,37.871979],[-122.278931,37.871829]]]},""properties"":{}}"
2617,37.87209565,-122.2859443,345300,1726.5,1914,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.285840,37.872020],[-122.285871,37.872191],[-122.286048,37.872172],[-122.286018,37.872000],[-122.285840,37.872020]]]},""properties"":{}}"
2618,37.87266989,-122.2765067,502300,2511.5,1930,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276441,37.872598],[-122.276461,37.872751],[-122.276572,37.872742],[-122.276553,37.872589],[-122.276441,37.872598]]]},""properties"":{}}"
2619,37.87367676,-122.2745239,490600,2453,1914,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274480,37.873748],[-122.274579,37.873742],[-122.274568,37.873606],[-122.274469,37.873611],[-122.274480,37.873748]]]},""properties"":{}}"
